link,text,date,Likes,Comments
https://twitter.com/AccountingBExpo/status/1674176130834628609#m,"Calling all dynamic start-ups from the accounting and finance technology space. Join us at #ABExpo and share your expertise, innovative ideas, and success stories with 3,000+ like-minded professionals. Don't miss this chance to showcase your start-up https://bit.ly/3Nv3ZlX","Jun 28, 2023 · 10:01 PM UTC",0,0
https://twitter.com/gugadev/status/1674168932951900160#m,@webkit deserves a real developer tools. I would love a macOS/iPadOS/iOS standalone local/remote debugger and debug anywhere! (It’s actually and good idea for a start-up 🤔),"Jun 28, 2023 · 9:32 PM UTC",0,0
https://twitter.com/Ziegz_Studio/status/1674154262786461696#m,"Design brings clarity to complex ideas. If your start-up offers a unique product or service, design can help simplify its value proposition and make it easily understood by your target audience. #Startups","Jun 28, 2023 · 8:34 PM UTC",0,0
https://twitter.com/Jason_Buck/status/1674140826207768578#m,"🚨 Hey Minnesota based Start-up founders! 🚨@betadotmn Cohorts are an intensive, non-dilutive accelerator focused on equipping Idea Stage to Series A companies with the tools needed to break into their end markets and thrive. As an Alum, I can't recommend this experience enough!","Jun 28, 2023 · 7:40 PM UTC",3,0
https://twitter.com/Fitz_Gate/status/1674110656671371264#m,"kellercenter: Have an idea for a start-up, but lack the technical experience to build it? For this week's Summer Replay, hear from Christian and Eddy from @WeAreNoCode on how to get started building as a non-technical founder. #entrepreneurship #Princeto…","Jun 28, 2023 · 5:40 PM UTC",1,0
https://twitter.com/kellercenter/status/1674109908260618253#m,"Have an idea for a start-up, but lack the technical experience to build it? For this week's Summer Replay, hear from Christian and Eddy from @WeAreNoCode on how to get started building as a non-technical founder. #entrepreneurship #Princeton Full video: https://tube.mint.lgbt/7OQmzuTsKV0","Jun 28, 2023 · 5:38 PM UTC",0,1
https://twitter.com/Sakshitalksalot/status/1674089325573869568#m,"Start-up idea: Convince the whole system that you are incompetent but tell them we know how to make you competent, you just have to give an exam, we dk how to conduct it so first we will take a practise test and that will be just 2000 INR","Jun 28, 2023 · 4:16 PM UTC",55,5
https://twitter.com/supplymybiz/status/1674070636702978050#m,START MY BIZ! - Zoom Business Start-up Workshop in ESSEX this July. Apply by Friday 8th July for the help you need to make your business idea a reality! Delivered by @ldbgroup #Essex; #Start-up; ow.ly/V3xV50OBFiP,"Jun 28, 2023 · 3:01 PM UTC",0,0
https://twitter.com/AI_insights2/status/1674068078919811073#m,"Want to know more AI tools and how to use them?  Then my FREE exclusive emails are your go to!  Click now to unlock a chamber of AI guides, tools and Start-up ideas💡  LINK IN BIO.","Jun 28, 2023 · 2:51 PM UTC",1,0
https://twitter.com/AI_insights2/status/1674063576703590400#m,"Want to know more AI tools and how to use them?  Then my FREE exclusive emails are your got to go!  Click now to unlock a chamber of AI guides, tools and Start-up ideas💡  LINK IN BIO.","Jun 28, 2023 · 2:33 PM UTC",1,0
https://twitter.com/MrForExample/status/1674019079802220549#m,"Nice work, your idea is lies in the structure of the lean start-up, and the idea of Demographics and Psychographics model in the book: The E-Myth Revisited Thanks, always good to have a reminder👍🔥","Jun 28, 2023 · 11:37 AM UTC",1,0
https://twitter.com/Firstport/status/1674009556106485760#m,"Starting something new? We are Scotland’s agency for start-up social entrepreneurs and social enterprises.  We are here to support individuals all across Scotland to start, develop and grow their ideas into businesses with social impact at their core. #socent #startup","Jun 28, 2023 · 10:59 AM UTC",8,0
https://twitter.com/ImFahdie/status/1673997946092945409#m,How do you start a start-up?  #startups #founders #startup #ideas #Marketing,"Jun 28, 2023 · 10:13 AM UTC",0,0
https://twitter.com/YSEcosystem/status/1673990889784635393#m,"Time is running out! Don't miss your final opportunity to shine and win cash prizes up to Rs 2.5 lakhs for your outstanding business idea. Join us at Take Off, the ultimate start-up competition-cum-workshop hosted by Runway.   Register now before it's too late https://takeoff.runwayincubator.com/ @RunwayIncubator","Jun 28, 2023 · 9:45 AM UTC",0,0
https://twitter.com/PlanetBye/status/1673946219104673793#m,"Yesterday was filled with #Cassini Entrepreneurship Days 2023 activities #EUSpace. Representing @space4cc I received a prize for best idea and our , @web2learn_eu & BLBs start-up is on the rising stars list of @EU4Space 🤩💫 A fruitful collaboration with @ApcgNoa is set up 🚀","Jun 28, 2023 · 6:47 AM UTC",9,0
https://twitter.com/sandeep_pratima/status/1673859307530784768#m,"Congress's New Start-Up   ""Yuvraj Image Refurbisher"" loc in KHICHRIPUR is surrounded by those making a significant contribution 2 the Society;also called Nation Builders e.g. 2/4 Whlr Mechanics,Puncturers, Painters, Masons, Safaiwallahs. All reimaging ideas emanating from there.","Jun 28, 2023 · 1:02 AM UTC",1,0
https://twitter.com/sandeep_pratima/status/1673853854084112384#m,"Congress's New Start-Up   ""Yuvraj Image Refurbisher"" loc in KHICHRIPUR is surrounded by those making a significant contribution 2 the Society;also called Nation Builders e.g. 2/4 Whlr Mechanics,Puncturers, Painters, Masons, Safaiwallahs. All reimaging ideas emanating from there.","Jun 28, 2023 · 12:40 AM UTC",0,0
https://twitter.com/ABConnexions/status/1673738176286933018#m,Got a business idea? Let's make it happen!   Join our Enterprise Ignition Business Start-Up Celebration event & ignite your new venture.  For more details: https://buff.ly/3NrhtiA Sign up now: https://buff.ly/3NvBdBO  Don't miss out!  #BusinessStartUp #Entrepreneurship #NorthEast,"Jun 27, 2023 · 5:00 PM UTC",3,0
https://twitter.com/Trent_Lands/status/1673723757091864578#m,"At Trent, creative academic and entrepreneurial collaboration is driving discovery for a sustainable future & #TrentLandsPlan initiative @CleantechCommon is helping start-up ventures to move their game-changing innovations from idea to impact. #MSMEDay2023 https://cleantechcommons.ca/","Jun 27, 2023 · 4:03 PM UTC",8,0
https://twitter.com/WiSoUniCologne/status/1673646450067030017#m,Yuhu - we are happy about a new award!🎖️🥳The University of Cologne is one of the best universities for start-up support in Germany. 👏 So Start-up inventors👩💻🧑🏽💻and business idea owners💡- you've chosen the right university.👍  Find out more 👉https://uni.koeln/C7KDR,"Jun 27, 2023 · 10:56 AM UTC",6,0
https://twitter.com/SomersetLib/status/1673617171631710214#m,Not long to go until our FREE Start-Up event @ #Taunton Library! Looking to get into employment? Or perhaps you have some ideas which you'd like to turn into a business? Join us between 12-4.30pm on 13th July to chat with employment experts & have a go on some of our amazing tech,"Jun 27, 2023 · 9:00 AM UTC",0,0
https://twitter.com/UnintUniversita/status/1673604516531302401#m,"È online il bando UNIMPRESA Call for Ideas Start-up - Progetti imprenditoriali per lo sviluppo di start-up. Possono partecipare tutti gli studenti o neolaureati  UNINT, dal 26 giugno 2023 al 24 settembre 2023. Scopri come partecipare al seguente link: https://www.unint.eu/iniziative/unimpresa.html","Jun 27, 2023 · 8:09 AM UTC",0,0
https://twitter.com/TheStartupsMag/status/1673602086129266691#m,"🚀 #DMEXCO 23: Boost your Start-up to the next level 🚀  On September 20th and 21st It's finally time again for networking, exchanging ideas and doing business.  Don't miss THE annual event of the digital industry! Finally, it's @dmexco Again! 🤩  Tickets👉https://bit.ly/3PuaMPk","Jun 27, 2023 · 8:00 AM UTC",3,0
https://twitter.com/marklevii/status/1673581685147942914#m,"Designing with a start-up team is like a round of improv comedy. We bounce off each other's ideas, build on the unexpected, and deliver delightful user experiences that make our customers LOL (Love Our Layouts)!","Jun 27, 2023 · 6:39 AM UTC",0,0
https://twitter.com/b_aryan02/status/1673552109239951362#m,"@Psilyzer_007 bhaiya, mast start-up idea hai","Jun 27, 2023 · 4:41 AM UTC",3,1
https://twitter.com/bbinnig/status/1673435994853367809#m,Training Topic: Business Start-up and Expansion in 2023 You will learn how to determine the feasibility and viability of your idea to turn...  https://thebloom.news/small-and-micro-business-assistance-program-for-small-business-success-in-2023/,"Jun 26, 2023 · 9:00 PM UTC",0,0
https://twitter.com/markrmcqueen/status/1673435174980255745#m,"According to Sean Fraser, Canada’s minister of immigration, refugees and citizenship, it can take three years for someone to successfully navigate the Start-Up VISA program. Hard to believe that anyone with a v good idea was waiting around that long. I’m sure @jkenney and @CanadaKaz didn’t envision this program to get so bogged-down in bureaucracy as the years have passed since this was first launched. #cdnpoli","Jun 26, 2023 · 8:56 PM UTC",13,3
https://twitter.com/clairesonos/status/1673421269088485376#m,See the key to your genAI start-up idea isn't that it needs to be *viable*. It's that it needs to be *viable-ish enough* to engineer a significant transfer of cash from VCs to real humans,"Jun 26, 2023 · 8:01 PM UTC",0,0
https://twitter.com/komador70970174/status/1673402750841892864#m,"No idea, I also invested in a BSV start-up business as an equity holder. It is not just about the BSV coin.","Jun 26, 2023 · 6:48 PM UTC",0,1
https://twitter.com/ilo/status/1673386894502010881#m,"Faced with the choice of leaving Bosnia and Herzegovina to find a job or starting her own business, Merima chose the second.  Through an ILO start-up support program, she had her ideas heard and found the courage to start.  👉 Read her story: https://voices.ilo.org/stories/entrepreneur-turns-problems-into-profit","Jun 26, 2023 · 5:45 PM UTC",19,1
https://twitter.com/scoresewi/status/1673346171195076613#m,"Bob Kokott brings a wealth of experience in real estate, restaurant start-up and ownership, and auto industry arbitration to SCORE SE Wisconsin. As he helps entrepreneurs avoid mistakes and move business ideas forward, he's especially interested in working with veterans.","Jun 26, 2023 · 3:03 PM UTC",0,0
https://twitter.com/supplymybiz/status/1673345928625897478#m,START MY BIZ! - Zoom Business Start-up Workshop in ESSEX this July. Apply by Friday 8th July for the help you need to make your business idea a reality! Delivered by @ldbgroup #Essex; #Start-up; ow.ly/V3xV50OBFiP,"Jun 26, 2023 · 3:02 PM UTC",0,0
https://twitter.com/EITeu/status/1673330447080734722#m,💡 Are you a start-up with an innovative idea to use AI?  👥 Do you want to find established companies that will support your AI solution?  🤖 Submit your use case idea to the AI Challenge 2023 to find your future partner!  👇 Apply now!  👉 https://eit.europa.eu/our-activities/opportunities/ai-challenge-2023-connecting-companies-ai-solution-providers,"Jun 26, 2023 · 2:00 PM UTC",7,1
https://twitter.com/YourPalGames/status/1673317263628222466#m,"Such a cool idea. Soooo, a pluging which recommends games based on your interests, along with review scores and links to buy them from the Steam (or other) stores?  Seriously tempted. What's the start-up cost?","Jun 26, 2023 · 1:08 PM UTC",0,0
https://twitter.com/JohnCabotRome/status/1673305124897189889#m,"Students at JCU are encouraged to develop their entrepreneurial mindset. Whether it's through active learning, start-up internships, or mentorship, students are exposed to various opportunities to develop their ideas. #jcurome #entrepreneurship #business https://hubs.ly/Q01VMKxS0","Jun 26, 2023 · 12:20 PM UTC",3,0
https://twitter.com/punjaban_21/status/1673304974099648512#m,Start-up idea : an app that types the thoughts as they're coming into your brain and gives solutions to all your problems?,"Jun 26, 2023 · 12:19 PM UTC",10,1
https://twitter.com/AseemTiwari8/status/1673278666623823873#m,Now some random tech startup bro will write a thread on a start-up idea to rescue you from traffic in blr,"Jun 26, 2023 · 10:34 AM UTC",2,0
https://twitter.com/Eloisebrilliant/status/1673256812265738240#m,"Exciting news! The ABGA June Start-up Showcase is almost here! Let's connect with these amazing teams and witness their brilliant ideas. Kudos to @SubstanceX_, @petobots, @TableMasterWeb3, @StarSymphony_io Don't miss out, scan to sign up now! #ABGA #startupshowcase #innovation.","Jun 26, 2023 · 9:08 AM UTC",0,0
https://twitter.com/bibliounisa/status/1673254722948440064#m,"Mercoledì 28 giugno la Biblioteca tecnico scientifica ospita l'evento conclusivo di ""START-UP IN CAMPUS"", il placement riservato agli studenti che hanno un'idea imprenditoriale da presentare. In tale data, dalle ore 9:00 alle ore 14:00, saranno sospesi tutti i servizi.","Jun 26, 2023 · 8:59 AM UTC",1,0
https://twitter.com/bbc5live/status/1673253515152457729#m,"Prince William says homelessness shouldn't exist in a ""modern and progressive society"".  The Prince of Wales's charitable foundation is giving £3m of start-up funding to test ideas in six UK locations.  💬 @NickyAACampbell asks:  How do we end homelessness❓","Jun 26, 2023 · 8:55 AM UTC",837,157
https://twitter.com/PalmersLaw/status/1673242748130828289#m,"New blog 📣  Intellectual property litigation can be a challenging prospect for any start-up...  However, with proper strategy and professional advice, you can effectively protect your unique ideas and products.  Read more at https://bit.ly/3NM5kpL #IntellectualProperty #SME","Jun 26, 2023 · 8:12 AM UTC",0,0
https://twitter.com/Boe12986/status/1673230549257707520#m,"£3m of start-up funding to help make homelessness ""rare, brief and unrepeated"".  Six locations across the UK will be used to test ideas to cut homelessness.","Jun 26, 2023 · 7:23 AM UTC",0,0
https://twitter.com/AICALEAP/status/1673222263200702465#m,AIC ALEAP WEHUB welcomed Union Bank of India to discuss and explore the various possibilities of empowering women entrepreneurs and start-up founders. The two entities will join hands to mentor the entrepreneurs and also offer financial support to take their business idea forward,"Jun 26, 2023 · 6:50 AM UTC",0,0
https://twitter.com/YSEcosystem/status/1673203656081170432#m,"If you have a great business idea and can stand out, then your pitch can make you win cash prizes up to Rs 2.5 lakhs! Calling all aspiring entrepreneurs and young business minds to present their venture ideas at Take Off, a start-up competition-cum-workshop, hosted by Runway.   Register Now: https://takeoff.runwayincubator.com/ @RunwayIncubator","Jun 26, 2023 · 5:36 AM UTC",1,0
https://twitter.com/BinodOfficial/status/1673195222136758273#m,"This weekend, we at Entrepreneur Roof community organized a highly successful eChai Ventures Venture Start-up Demo Day with the primary objective to provide early-stage startups with a platform to present their ideas, showcase the unique value their busin…https://lnkd.in/dZeysq8X","Jun 26, 2023 · 5:03 AM UTC",0,0
https://twitter.com/BinodOfficial/status/1673193138393960449#m,"This weekend, we at Entrepreneur Roof community organized a highly successful eChai Ventures Start-up Demo Day with the primary objective to provide early-stage startups with a platform to present their ideas, showcase the unique value their business brin…https://lnkd.in/dTMJvMUv","Jun 26, 2023 · 4:55 AM UTC",0,0
https://twitter.com/DSI_VIC/status/1673185063998230535#m,"If you're a start-up or SME in #aerospace, @Swinburne #AIRHub's #AIRPass program is a great way to progress your idea to minimum viable product with cash, engineering and rapid prototyping support and more   Check it out now before places run out👇","Jun 26, 2023 · 4:23 AM UTC",0,0
https://twitter.com/Eisdgh/status/1673126610965262336#m,"EISD through its Sustainable E-Hub is launching a Start-Up Acceleration Programme under the @NeipGhana Hubs Acceleration Support program funded by the @WorldBank. Join us on Tuesday, 27th June, 2023 at 10am for more updates at EISD’s Ideas Space in Gumani. #Eisdgh #NEIP","Jun 26, 2023 · 12:30 AM UTC",3,0
https://twitter.com/thebetterindia/status/1672809348974755842#m,"The start-up's unique solution one-of-a-kind approach, impressed the sharks with its idea and raised an amount of 90 lakhs from #PeyushBansal and #AnupamMittal.","Jun 25, 2023 · 3:30 AM UTC",2,0
https://twitter.com/yuktesh_bugudi/status/1672798044746842118#m,T-hub la evarikaina start-up idea kavalante vaadukondi  @THubHyd #HyderabadRains #Hyderdabad #Telangana,"Jun 25, 2023 · 2:45 AM UTC",0,0
https://twitter.com/BetterCallHakim/status/1672718993092665352#m,"[Start-Up][Tips] Your Worst Excuses #3/5   ""I need funding""  Use what you have and get funding from your customers as you validate your idea. You don't need too much to start. Remember, start selling asap and keep it simple","Jun 24, 2023 · 9:31 PM UTC",0,0
https://twitter.com/thanos_schair/status/1672627696051040258#m,Aba sab gariyo zindagi ma.  Beer-puri khana matra baki cha.  Btw excellent start-up idea 😂,"Jun 24, 2023 · 3:28 PM UTC",1,0
https://twitter.com/nllmlny/status/1672594980395728896#m,start-up idea:  marvel themed greek food van.   heroes to gyros.,"Jun 24, 2023 · 1:18 PM UTC",0,0
https://twitter.com/_adnan17/status/1672561657065918464#m,Start-up Idea💡 - SmartPhone Nasha Mukti Kendra,"Jun 24, 2023 · 11:05 AM UTC",0,0
https://twitter.com/supplymybiz/status/1672515126602215424#m,START MY BIZ! - Zoom Business Start-up Workshop in ESSEX this July. Apply by Friday 8th July for the help you need to make your business idea a reality! Delivered by @ldbgroup #Essex; #Start-up; ow.ly/V3xV50OBFiP,"Jun 24, 2023 · 8:00 AM UTC",1,0
https://twitter.com/sbd01010/status/1672488446835970050#m,"Soul cannot be sold; it is not a materialistic object that can be exchanged for papers or earned. A start-up involves conceiving an impressive idea that can be propelled forward with the assistance of investors, who themselves have experienced struggles in their lives.","Jun 24, 2023 · 6:14 AM UTC",0,0
https://twitter.com/echrstian/status/1672457670094118912#m,"Idolatry isn't just in carved images.   It's an idol when it has taken the place of God in your life. It can be your business idea/start-up, or social media. It includes people... and romantic relationships.   If it displaces God, it's an idol.","Jun 24, 2023 · 4:12 AM UTC",7,0
https://twitter.com/SAi_collective/status/1672303895408680968#m,"🚨 1 week 🚨 until our fellowship apps are due. You receive 10 weeks of mentorship, start-up funding, and support. Come join our community and let us help your idea for #scicomm, #scienceengagement, or #civicscience. https://stemadvocacy.org/sai-fellows/","Jun 23, 2023 · 6:01 PM UTC",1,0
https://twitter.com/MedUnivSC/status/1672274620672622599#m,"Innovatively Speaking chats with Nathan Dolloff, Ph.D., of Leukogene Therapeutics. In addition to his work with this start-up poised to transform advanced-stage cancer care, the team also talks about the influx of money coming into S.C. for innovative ideas. Listen & subscribe!","Jun 23, 2023 · 4:05 PM UTC",2,1
https://twitter.com/sharpely_in/status/1672240683313422337#m,"In the world of “adjusted EBITDA” positive start-ups, Nykaa belongs to an elite club. We call it the “PAT positive start-up club”. Though investing in Nykaa at its IPO valuation may not have been a great idea, the company has an interesting business model.  According to a report, in 2022, there are 115 million upper-middle class households. This number will rise to 168 million in 2023. On top of that beauty and personal care (BPC) is one of the fastest-growing categories. With higher disposable income the market will go towards premiumization. Nykaa Fashion has captured a 16% share of the premium online fashion market in FY2023.  With Nykaa's focus on semi-served tier-2+ cities from where 84% of its business comes, the company is poised to gain scale. The company is also focusing to scale up its eB2B business. So will Nykaa be able to achieve rapid growth in the next few years and improve its paper-thin profit margins? Do let us know in the comments below.  #nykaa #business #estimates #profitability #growth #startup #finance #sharpely","Jun 23, 2023 · 1:50 PM UTC",8,0
https://twitter.com/PittGradStudies/status/1672235282760859648#m,Do you have an innovative start-up idea you want to make a reality? Apply to be a START Entrepreneur at @Princeton! START is a 12-month post designed to help aspiring entrepreneurs translate academic innovations into impactful ventures. More info here:  https://ow.ly/XMaN50OVIzx,"Jun 23, 2023 · 1:28 PM UTC",0,0
https://twitter.com/icta_srilanka/status/1672216990382198787#m,"175+ tech start-up applications were received islandwide for Spiralation 2023, out of which 60 shortlisted start-ups pitched their ideas in front of an expert panel of judges. #spiralation2023 #innovation #techstartup #grant #ecosystem #ICTA #LK","Jun 23, 2023 · 12:16 PM UTC",15,1
https://twitter.com/ADVENTURE_LCR/status/1672197887483162625#m,"As we continue @blake_clough's start-up journey, we hear how the idea for the business came about, and why Anna, Andy and  Anthony decided to set out on their own.   Find out more about Blake Clough Consulting: blakeclough.com #BusinessGrowth #HuddersfieldBusiness","Jun 23, 2023 · 11:00 AM UTC",0,0
https://twitter.com/Norbe__10/status/1672174749688946688#m,"A Cardinale è venuta una idea. Qualcosa che rivoluzionerà il mondo del calcio.  Pare che voglia reinvestire il ricavato della cessione di Tonali in una azienda, un nuovo modo per creare utile. Sembra essere deciso a puntare su questa start-up tech molto interessante: OceanGate","Jun 23, 2023 · 9:28 AM UTC",4,1
https://twitter.com/FaalMaya10/status/1672165463395115008#m,"I am so pleased to share that I have started my own business in Graphics Design called MAYAZ Pro Design.🥰  With MAYAZ Pro Design, We Turn Ideas into Designs.   Please support my start-up by liking, sharing and following my page.","Jun 23, 2023 · 8:51 AM UTC",6,1
https://twitter.com/IRecplus/status/1672151465744367616#m,"Starting a business can seem difficult to deal with, especially when you don't have much capital to invest.  However, with the right idea and dedication, you can create a successful business with little or no start-up capital.  Here are 7 Business ideas that you can start now!","Jun 23, 2023 · 7:55 AM UTC",0,1
https://twitter.com/quadraticink/status/1672117490703568896#m,Running any kind of a start-up is hard as hell. You definitely want people with a lot of experience for a new studio. It's not going to float on good ideas and hard work alone.,"Jun 23, 2023 · 5:40 AM UTC",5,1
https://twitter.com/khoyaa_/status/1672117480225923072#m,Start-up idea: selling used contact lens!! A thread 🧵:,"Jun 23, 2023 · 5:40 AM UTC",0,1
https://twitter.com/AI_insights2/status/1672051249611505665#m,"GIVEAWAY alert!⚡️⚡️  Hey guys! I'm Jaysa, An AI insider & spent around good 3 months, working on a e-book about the   -Best 100 Chatgpt prompts for all professions. -Top tools to accelerate your career in more than 20 fields.  - Amazing 10 AI business start-up ideas  Not only this I am testing tools as well and share the best tools that can work for you and how to use them.  Comment below  And I will share for freee!","Jun 23, 2023 · 1:17 AM UTC",1,1
https://twitter.com/AI_insights2/status/1672051189569945600#m,"GIVEAWAY alert!⚡️⚡️  Hey guys! I'm Jaysa, An AI insider & spent around good 3 months, working on a e-book about the   -Best 100 Chatgpt prompts for all professions. -Top tools to accelerate your career in more than 20 fields.  - Amazing 10 AI business start-up ideas  Not only this I am testing tools as well and share the best tools that can work for you and how to use them.  Comment below  And I will share for freee!","Jun 23, 2023 · 1:17 AM UTC",0,0
https://twitter.com/BetterCallHakim/status/1671993713969750017#m,"[Start-Up][Tips] Your Worst Excuses #2/5  ""I need to wait for the designer to finish""  Finish it. Keep it simple.  Design doesn't matter that much. Validating your idea & selling is the most important at the early stage","Jun 22, 2023 · 9:29 PM UTC",0,0
https://twitter.com/SwayGod_1/status/1671937018824196109#m,People have lot of business ideas. But where is the start-up money?,"Jun 22, 2023 · 5:43 PM UTC",0,1
https://twitter.com/Boxgirlskenya/status/1671886415419031554#m,"To close our workshop, we engaged the participants in a very fun practical session of prepping and making Mandazi ( A Kenyan Dish)  All this to equip them with basic skills in order for them to be able to have small start-up business ideas for their after-school period","Jun 22, 2023 · 2:22 PM UTC",11,1
https://twitter.com/SimonHague/status/1671855055337664512#m,some start-up ideas! https://medium.com/@mrhh.a77a/some-start-up-ideas-1c6696aa0841?source=rss------creativity-5&utm_source=twitter,"Jun 22, 2023 · 12:18 PM UTC",0,0
https://twitter.com/StartUpStudioss/status/1671838195871252483#m,"Yesterday, Start-up Studios had an incredible opportunity to be a part of the Knowledge Exchange conference at Aura Innovation Center. Our very own Mike Thompson & Entrepreneur in Residence, Subhash Chatterjee, shared the journey from idea to impact!","Jun 22, 2023 · 11:11 AM UTC",0,0
https://twitter.com/NorwichResearch/status/1671833146042601473#m,The Innovation Hothouse Competition will allow researchers and early-stage start-up businesses at Norwich Research Park to explore new business ideas with expert support and pitch their idea at our next Enterprise Tuesday event.  Learn more and apply: https://bit.ly/3WKQFy7,"Jun 22, 2023 · 10:50 AM UTC",10,0
https://twitter.com/MBaraar/status/1671821096855764992#m,Turn Your Idea Into Successful Business With Simplified Start-Up Finance . . .  #loans #financialservices #borrowing #funding #smallbusinessloans #entrepreneurship #money #credit #businessfinancing #lending #startups,"Jun 22, 2023 · 10:03 AM UTC",1,0
https://twitter.com/EnterpriseEv/status/1671804566214434816#m,"Reach To Empower✨  This initiative is led by @REACH_Euregio a Start-Up Centre at Universität Münster promotes gender-equal opportunities, with the goal to increase the number of female founders & make their ideas visible. 👏  Find out more here 👇 https://www.reach-euregio.de/page/reach-to-empower","Jun 22, 2023 · 8:57 AM UTC",2,1
https://twitter.com/CaamiloZeaa/status/1671734875483774976#m,A mis compañeros de universidad que se burlaron cuando les comenté que tenía una start-up.  Quizás esta idea no me haga millonario pero me da la visión necesaria para continuar día a día. Sus risas alimentan mis inseguridades pero también esa motivación que llenó años buscando.,"Jun 22, 2023 · 4:20 AM UTC",1,0
https://twitter.com/DrVargasTung91/status/1671714864010764288#m,"Entrepreneurship: If you have some entrepreneurial ideas, you can consider starting a business in Canada. The Canadian government provides support and assistance to entrepreneurs, such as providing start-up loans and offering entrepreneurship training.","Jun 22, 2023 · 3:00 AM UTC",0,1
https://twitter.com/SmeScoop/status/1671558692049649677#m,From Idea to Market: Nurturing and Validating Your Start-up Idea  #Startup #BusinessIdea #Marketing #SME https://thetotalentrepreneurs.com/from-idea-to-market-nurturing-and-validating-your-start-up-idea/ via @TTEblog,"Jun 21, 2023 · 4:40 PM UTC",0,0
https://twitter.com/TTEblog/status/1671558545798463499#m,From Idea to Market: Nurturing and Validating Your Start-up Idea   #Startup #BusinessIdea #Marketing https://thetotalentrepreneurs.com/from-idea-to-market-nurturing-and-validating-your-start-up-idea/ via @TTEblog,"Jun 21, 2023 · 4:39 PM UTC",0,0
